id,address,latitude,longitude,address_road,building_name,age,main_use,floor,under_floor,structure_name,structure_category,gf_area,bc_area,bc_ratio,fa_ratio,parking_lot_count,area,connection_area,landuse_zone,landuse_district,jimok,lot_road,lot_height,lot_shape,icp_potential_landlocked,development_state,naver_longitude,naver_latitude,naver_pnu
2823710400104230010,인천 부평구 청천동 423-10,37.51780306,126.71538309,새벌로 9,,17,공장,7.0,0.0,일반철골구조 철근콘크리트구조,철골,3968.6,848.0,65.7,307.6,12.0,1258.4,1258.4,일반공업지역,,공장,중로한면,평지,세장형,False,,126.7153815,37.5178214,2.82371040010423e+18
2823710400104260008,인천 부평구 청천동 426-8,37.52130561,126.7202232,부평대로329번길 26,,10,공장,5.0,2.0,철골 철근콘크리트조,철골,6272.4,1032.7,42.5,294.9,18.0,1653.0,1653.0,일반공업지역,,공장,소로한면,평지,세장형,False,,126.7202243,37.5213454,2.82371040010426e+18
2823710400104260006,인천 부평구 청천동 426-6,37.5213601,126.71951111,부평대로329번길 42,(주)인산씨앤씨,11,공장,6.0,0.0,철골철근콘크리트구조,철골철근콘크리트,6102.1,1421.2,79.0,339.4,37.0,1798.0,1798.0,일반공업지역,,공장,소로각지,평지,가장형,False,,126.7195086,37.5213586,2.82371040010426e+18
2823710400104180008,인천 부평구 청천동 418-8,37.51980416,126.7110026,안남로418번길 10,(주)새빛빌딩,4,공장,6.0,0.0,일반철골구조,철골,4821.3,1082.4,65.4,291.5,26.0,1654.0,1654.0,일반공업지역,,공장,중로한면,평지,세장형,False,,126.7110023,37.5198315,2.82371040010418e+18
2823710400100580025,인천 부평구 청천동 58-25,37.52136008,126.6880961,서달로298번길 32,,31,공장,3.0,1.0,철근콘크리트조,철골철근콘크리트,1077.5,303.8,58.3,148.5,1.0,521.0,521.0,준공업지역,,공장,세로(가),평지,삼각형,False,,126.6880794,37.5213867,2.82371040010058e+18
2823710400104040009,인천 부평구 청천동 404-9,37.52289948,126.71503983,부평북로 197,,10,공장,2.0,0.0,일반철골구조,철골,881.9,461.7,69.8,133.3,4.0,661.5,661.5,일반공업지역,,공장,중로한면,평지,세장형,False,,126.7150384,37.5229127,2.82371040010404e+18
2823710400104250003,인천 부평구 청천동 425-3,37.51726734,126.72047933,부평대로 283,부평 우림라이온스밸리,17,공장,12.0,2.0,철근콘크리트구조 프리케스트콘크리트구조,철골철근콘크리트,130716.5,11782.6,42.3,295.5,894.0,16338.0,27869.0,일반공업지역,철도보호지구,공장,광대소각,평지,사다리,False,,126.7203554,37.5172508,2.82371040010425e+18
2823710400103730037,인천 부평구 청천동 373-37,37.52277657,126.69394785,부평북로 9,계양스카이자동차,1,자동차관련시설,4.0,0.0,일반철골구조,철골,1999.2,648.0,65.3,201.5,10.0,992.0,992.0,준공업지역,,대지,소로한면,평지,세장형,False,,126.6939426,37.5228523,2.82371040010373e+18
2823710400101770000,인천 부평구 청천동 177,37.51572889,126.70559531,마장로426번길 26,주식회사 인산씨앤씨 제2공장,39,공장,6.0,1.0,철골철근콘크리트구조,철골철근콘크리트,9229.1,1613.6,52.0,269.1,32.0,2545.7,3104.9,준공업지역,,공장,소로각지,평지,가장형,False,,126.7056045,37.515856,2.82371040010177e+18
2823710400103730003,인천 부평구 청천동 373-3,37.52313445,126.69313836,청천마차로 22,,9,공장,2.0,0.0,일반철골구조,철골,541.0,270.5,69.8,139.6,2.0,391.6,391.6,준공업지역,,대지,세로(가),평지,세장형,False,,126.693134,37.5231477,2.82371040010373e+18
2823710400103960013,인천 부평구 청천동 396-13,37.52077063,126.70993577,안남로 423,,32,제1종근린생활시설,4.0,1.0,철근콘크리트조,철골철근콘크리트,4364.2,991.2,59.0,198.1,0.0,1678.8,1678.8,준공업지역,,대지,중로각지,평지,세장형,False,,126.7099346,37.5207737,2.82371040010396e+18
2823710400103910009,인천 부평구 청천동 391-9,37.52232146,126.70704183,부평북로 126,,11,공장,5.0,0.0,일반철골구조,철골,1438.7,352.2,69.6,284.1,4.0,506.3,506.3,준공업지역,,공장,중로각지,평지,세장형,False,,126.7070411,37.5223419,2.82371040010391e+18
2823710400100100018,인천 부평구 청천동 10-18,37.5184335,126.70468247,마장로450번길 3,,38,제1종근린생활시설,3.0,1.0,철근콘크리트조,철골철근콘크리트,593.2,178.5,76.6,195.2,0.0,233.1,233.1,준공업지역,,대지,광대세각,평지,사다리,False,,126.7046773,37.5184366,2.8237104001001e+18
2823710400103960039,인천 부평구 청천동 396-39,37.5214349,126.70982972,안남로433번길 7,,19,공장,2.0,0.0,일반철골구조,철골,1001.0,904.3,58.8,65.1,5.0,1538.5,1538.5,준공업지역,,대지,소로한면,평지,가장형,False,,126.7098295,37.5214408,2.82371040010396e+18
2823710400104090003,인천 부평구 청천동 409-3,37.52210894,126.7125587,부평북로178번길 2,,45,공장,4.0,1.0,철근콘크리트조,철골철근콘크리트,2790.9,1291.6,59.0,123.1,0.0,2189.0,2189.0,일반공업지역,,공장,중로각지,평지,세장형,False,,126.7125588,37.5221254,2.82371040010409e+18
2823710400104180003,인천 부평구 청천동 418-3,37.51937765,126.71183795,평천로199번길 53,A동|B동|C동|D동|E동|F동,54,공장,3.0,0.0,철근콘크리트 세멘블럭조 철골조,철골철근콘크리트,9806.8,8133.0,60.8,70.8,0.0,13374.0,13374.0,일반공업지역,,공장,중로각지,평지,가장형,False,,126.7118447,37.519547,2.82371040010418e+18
2823710400104080027,인천 부평구 청천동 408-27,37.52243242,126.71149018,부평북로 166,대영빌딩,27,제1종근린생활시설,5.0,1.0,철근콘크리트조,철골철근콘크리트,2390.2,454.3,59.0,277.4,12.0,46.0,780.6,일반공업지역,,대지,중로한면,평지,사다리,False,,126.7114898,37.5224481,2.82371040010408e+18
2823710400103760003,인천 부평구 청천동 376-3,37.52292636,126.69697453,부평북로 37,,26,공장,3.0,1.0,철골조 조적조 강파이프구조,철골철근콘크리트,3506.1,1991.1,64.8,110.6,28.0,3072.6,3072.6,준공업지역,,공장,소로각지,평지,세장형,False,,126.6969708,37.5229679,2.82371040010376e+18
2823710400104230011,인천 부평구 청천동 423-11,37.51752265,126.71534483,새벌로 5,(주)그린기전,15,공장,4.0,0.0,철근콘크리트 경량철골구조 일반철골구조,철골철근콘크리트,4352.3,1317.1,81.8,253.8,17.0,1610.5,1610.5,일반공업지역,,공장,중로한면,평지,세장형,False,,126.7153442,37.5175392,2.82371040010423e+18
2823710400103790006,인천 부평구 청천동 379-6,37.52316453,126.69940715,청천마차로 78,1동|2동,33,공장,3.0,1.0,철근콘크리트조 철골조,철골철근콘크리트,3258.6,972.5,58.9,158.3,0.0,1650.4,1650.4,준공업지역,,공장,세로(가),평지,세장형,False,,126.6994034,37.5231803,2.82371040010379e+18
2823710400100580040,인천 부평구 청천동 58-40,37.52075224,126.68794956,서달로298번길 50,1동|2동,33,공장,1.0,0.0,철근콘크리트조,철골철근콘크리트,588.0,444.0,36.6,42.5,0.0,1213.0,1213.0,준공업지역,,공장,세로(가),평지,사다리,False,,126.6879537,37.5207449,2.82371040010058e+18
2823710400101790014,인천 부평구 청천동 179-14,37.51347254,126.70428291,마장로 396-1,,29,제2종근린생활시설,2.0,0.0,철근콘크리트조,철골철근콘크리트,199.8,111.7,23.4,41.9,0.0,477.4,477.4,준공업지역,,대지,광대한면,평지,세장형,False,,126.7042809,37.5135088,2.82371040010179e+18
2823710400103950039,인천 부평구 청천동 395-39,37.52220425,126.71015838,안남로 439,,10,공장,2.0,0.0,일반철골구조,철골,829.0,414.5,63.1,126.2,3.0,656.9,656.9,준공업지역,,공장,중로한면,평지,삼각형,False,,126.710127,37.5221899,2.82371040010395e+18
2823710400101740032,인천 부평구 청천동 174-32,37.51623436,126.70613319,마장로426번길 33,,8,공장,6.0,0.0,철골철근콘크리트구조,철골철근콘크리트,4409.9,1000.0,70.0,308.6,31.0,1429.2,1429.2,준공업지역,,공장,소로각지,평지,가장형,False,,126.7061349,37.5163091,2.82371040010174e+18
2823710400104120017,인천 부평구 청천동 412-17,37.52149265,126.71691497,부평대로329번길 86,위드앤,3,공장,5.0,1.0,일반철골구조,철골,7035.0,1406.6,70.7,341.6,45.0,1989.0,1989.0,일반공업지역,,공장,소로한면,평지,세장형,False,,126.7169134,37.5215072,2.82371040010412e+18
2823710400104190008,인천 부평구 청천동 419-8,37.51965114,126.71280585,평천로199번길 56,제1동|제2동|제3동,19,공장,4.0,0.0,철골조 조적조,철골,3721.6,913.8,62.1,253.1,0.0,1470.7,1470.7,일반공업지역,,공장,중로각지,평지,세장형,False,,126.7128069,37.519672,2.82371040010419e+18
2823710400104370002,인천 부평구 청천동 437-2,37.52323901,126.72058346,부평북로 245,레드런,8,공장,6.0,0.0,철골철근콘크리트구조,철골철근콘크리트,4731.4,941.1,67.2,337.8,33.0,1400.7,1400.7,일반공업지역,,공장,중로각지,평지,사다리,False,,126.7205773,37.5230924,2.82371040010437e+18
2823710400104040021,인천 부평구 청천동 404-21,37.52330768,126.71416934,청천마차로 206,뉴텍정밀,5,공장,4.0,0.0,일반철골구조,철골,2288.3,635.1,67.4,239.9,6.0,942.6,942.6,일반공업지역,,공장,세로(가),평지,세장형,False,,126.7141672,37.5233189,2.82371040010404e+18
2823710400104240000,인천 부평구 청천동 424,37.51728391,126.71643669,새벌로 4,공장동1|공장동2,9,공장,7.0,1.0,철골철근콘크리트구조,철골철근콘크리트,23451.6,4029.3,46.2,241.3,0.0,8713.0,8713.0,일반공업지역,,공장,광대소각,평지,가장형,False,,126.7164347,37.5172685,2.82371040010424e+18
2823710400104180011,인천 부평구 청천동 418-11,37.51896132,126.71092385,안남로 402-11,이엔티코리아,5,공장,4.0,1.0,철근콘크리트구조,철골철근콘크리트,4925.3,1202.8,66.3,259.3,15.0,1806.0,1806.0,일반공업지역,,공장,소로한면,평지,세장형,False,,126.710922,37.5189802,2.82371040010418e+18
2823710400103730005,인천 부평구 청천동 373-5,37.52315305,126.69377706,청천마차로 26,,32,공장,2.0,1.0,철근콘크리트조,철골철근콘크리트,2292.6,1066.9,58.8,117.7,0.0,1813.7,1813.7,준공업지역,,대지,세로(가),평지,사다리,False,,126.6937367,37.5231499,2.82371040010373e+18
2823710400100630076,인천 부평구 청천동 63-76,37.51798997,126.68734391,청농로64번길 37,,31,공장,2.0,1.0,철근콘크리트조,철골철근콘크리트,990.6,401.5,34.0,67.0,5.0,1180.0,1180.0,준공업지역,,공장,세로(가),평지,사다리,False,,126.6873714,37.5180171,2.82371040010063e+18
2823710400101990051,인천 부평구 청천동 199-51,37.50786612,126.71820543,길주로 505,,27,제2종근린생활시설,3.0,1.0,철근콘크리트조 일반철골구조,철골철근콘크리트,1186.4,318.6,69.3,186.6,8.0,459.8,459.8,준공업지역,철도보호지구,대지,광대소각,평지,가장형,False,,126.7182019,37.5078906,2.82371040010199e+18
2823710400104180004,인천 부평구 청천동 418-4,37.51888122,126.71133882,안남로402번길 15,,9,공장,6.0,0.0,일반철골구조,철골,5891.8,1283.3,72.8,334.1,52.0,1763.3,1763.3,일반공업지역,,공장,소로한면,평지,정방형,False,,126.7113366,37.5189016,2.82371040010418e+18
2823710400104040025,인천 부평구 청천동 404-25,37.52298723,126.71360102,부평북로 183-1,,4,공장,3.0,0.0,일반철골구조,철골,1111.2,370.4,68.6,205.8,4.0,540.0,540.0,일반공업지역,,공장,소로한면,평지,가장형,False,,126.7135992,37.523,2.82371040010404e+18
2823710400103970006,인천 부평구 청천동 397-6,37.52001244,126.71007018,안남로 415,,27,제2종근린생활시설,5.0,1.0,철근콘크리트조,철골철근콘크리트,1448.6,256.3,59.7,274.4,13.0,429.2,429.2,준공업지역,,대지,중로한면,평지,정방형,False,,126.7100653,37.51999,2.82371040010397e+18
2823710400100580100,인천 부평구 청천동 58-100,37.52197402,126.6868351,,,0,,,,,건물없음,,,,,,1225.0,1225.0,개발제한구역|보전녹지지역|자연녹지지역,,대지,세로(가),평지,삼각형,False,,126.6868117,37.5219252,2.82371040010058e+18
2823710400100150023,인천 부평구 청천동 15-23,37.5179768,126.70393556,마장로 447,청천동상가,19,제2종근린생활시설,4.0,0.0,일반철골구조,철골,1213.9,391.0,59.7,185.4,9.0,654.8,654.8,제2종일반주거지역,,대지,광대한면,평지,삼각형,False,,126.7039311,37.5179731,2.82371040010015e+18
2823710400103850004,인천 부평구 청천동 385-4,37.52304192,126.70266384,청천마차로 104,,5,공장,2.0,0.0,철골조,철골,482.4,241.2,69.3,138.6,1.0,348.0,348.0,준공업지역,,공장,소로한면,평지,세장형,False,,126.7026608,37.5230579,2.82371040010385e+18
2823710400100100005,인천 부평구 청천동 10-5,37.51852171,126.70594758,,,0,,,,,건물없음,,,,,,384.5,384.5,준공업지역,,대지,소로각지,평지,사다리,False,인허가,126.7059399,37.5185679,2.8237104001001e+18
2823710400104020000,인천 부평구 청천동 402,37.52298379,126.713418,,,0,,,,,건물없음,,,,,,8484.0,8484.0,일반공업지역,,도로,광대한면,평지,삼각형,False,,126.7134263,37.5230087,2.82371040010402e+18
2823710400103200027,인천 부평구 청천동 320-27,37.51040683,126.70424595,마장로364번길 6,,32,제2종근린생활시설,4.0,1.0,철근콘크리트조,철골철근콘크리트,603.4,121.4,59.5,238.0,0.0,204.0,204.0,제2종일반주거지역,지구단위계획구역,대지,소로한면,평지,사다리,False,,126.7042387,37.5104263,2.8237104001032e+18
2823710400101990048,인천 부평구 청천동 199-48,37.50791381,126.71774363,길주로 499,,27,교육연구시설,5.0,1.0,철근콘크리트조,철골철근콘크리트,1597.0,267.9,58.3,291.4,7.0,459.8,459.8,준공업지역,철도보호지구,대지,광대소각,평지,가장형,False,,126.7177381,37.50792,2.82371040010199e+18
2823710400100090012,인천 부평구 청천동 9-12,37.52073173,126.70492027,평천로 118,1 동|2 동,36,자동차관련시설,3.0,0.0,철골조,철골,1839.3,749.4,20.8,50.1,0.0,356.3,3602.4,준공업지역,,대지,광대소각,평지,사다리,False,,126.7049147,37.5207681,2.82371040010009e+18
2823710400104030000,인천 부평구 청천동 403,37.52342725,126.7108131,청천마차로 176,2호,44,단독주택,2.0,1.0,철근콘크리트조,철골철근콘크리트,338.7,157.5,83.9,163.1,0.0,187.8,187.8,일반공업지역,,대지,중로각지,평지,세장형,False,,126.7108141,37.5234446,2.82371040010403e+18
2823710400100070004,인천 부평구 청천동 7-4,37.5188806,126.70600145,마장로460번길 25,스타시티,14,제1종근린생활시설,7.0,0.0,철근콘크리트구조,철골철근콘크리트,771.7,127.3,67.3,356.8,4.0,189.0,189.0,준공업지역,,대지,소로한면,평지,세장형,False,,126.7059796,37.518889,2.82371040010007e+18
2823710400103800003,인천 부평구 청천동 380-3,37.52204567,126.69927534,부평북로 58,가동|나동,35,공장,3.0,1.0,철근콘크리트조 조적조,철골철근콘크리트,2623.8,836.2,41.5,122.3,28.0,2017.5,2017.5,준공업지역,,공장,소로한면,평지,세장형,False,,126.6992635,37.5221647,2.8237104001038e+18
2823710400101790001,인천 부평구 청천동 179-1,37.51452254,126.70457737,마장로410번길 6|세월천로40번길 23,가동|나동|다동|라동|마동,39,공장,4.0,1.0,철근콘크리트조,철골철근콘크리트,6395.0,2472.0,68.8,159.1,6.0,481.8,3590.8,준공업지역,,대지,소로각지,평지,사다리,False,,126.704565,37.5145412,2.82371040010179e+18
2823710400101740026,인천 부평구 청천동 174-26,37.51684151,126.7059146,마장로432번길 34,(주)생그린,33,공장,3.0,1.0,철근콘크리트조,철골철근콘크리트,2269.0,551.5,59.9,179.8,6.0,291.1,920.1,준공업지역,,대지,세각(가),평지,사다리,False,,126.7058986,37.5168051,2.82371040010174e+18
2823710400100070034,인천 부평구 청천동 7-34,37.51888261,126.70623755,평천로142번길 24,청천동 창고,15,창고시설,2.0,0.0,일반철골구조,철골,313.6,238.4,68.8,90.5,2.0,200.3,346.6,준공업지역,,창고,소로한면,평지,세장형,False,,126.7062177,37.5189057,2.82371040010007e+18
2823710400104270020,인천 부평구 청천동 427-20,37.52148214,126.71831508,부평대로329번길 62,,8,공장,6.0,0.0,일반철골구조,철골,5776.5,1138.4,68.8,348.8,34.0,1670.5,1670.5,일반공업지역,,공장,소로각지,평지,세장형,False,,126.7183137,37.521495,2.82371040010427e+18
2823710400100580025,인천 부평구 청천동 58-25,37.52136008,126.6880961,서달로298번길 32,,31,공장,3.0,1.0,철근콘크리트조,철골철근콘크리트,1077.5,303.8,58.3,148.5,1.0,521.0,521.0,준공업지역,,공장,세로(가),평지,삼각형,False,,126.6880791,37.5213867,2.82371040010058e+18
2823710400103970000,인천 부평구 청천동 397,37.52007681,126.70817369,안남로417번길 35,동양아파트 1동|동양아파트 2동|동양아파트 3동|동양아파트 5동|동양아파트 6동|동양아파트 7동,40,공동주택,5.0,1.0,라멘조,철골철근콘크리트,11011.6,1849.7,23.7,115.8,0.0,7790.2,7790.2,준공업지역,,대지,소로각지,평지,세장형,False,,126.7081616,37.5199922,2.82371040010397e+18
2823710400103780009,인천 부평구 청천동 378-9,37.52160735,126.69672571,평천로37번길 12,공장 A동|공장 B동,15,공장,2.0,0.0,일반철골구조,철골,1137.4,958.9,61.9,73.5,0.0,1548.6,1548.6,준공업지역,,공장,소로한면,평지,세장형,False,,126.6967182,37.5216175,2.82371040010378e+18
2823710400100580051,인천 부평구 청천동 58-51,37.52175685,126.68879327,,손청미의공장,26,공장,3.0,0.0,철골조,철골철근콘크리트,1326.5,622.0,41.9,89.5,5.0,484.0,1483.0,준공업지역,,공장,세로(가),평지,삼각형,False,,126.6887521,37.5217678,2.82371040010058e+18
2823710400100670013,인천 부평구 청천동 67-13,37.5202469,126.69019616,청농로 29,대흥과학(주),7,공장,4.0,0.0,일반철골구조,철골,4396.5,1359.5,69.2,224.0,13.0,1963.0,1963.0,준공업지역,,공장,소로한면,평지,사다리,False,,126.6902494,37.5202099,2.82371040010067e+18
2823710500104600003,인천 부평구 삼산동 460-3,37.50788251,126.7354224,충선로209번길 13,SM프라자,16,제2종근린생활시설,8.0,2.0,철근콘크리트구조,철골철근콘크리트,9313.7,940.5,69.7,543.4,49.0,674.4,1348.8,일반상업지역,제1종지구단위계획구역,대지,중로한면,평지,가장형,False,,126.7354222,37.5078829,2.8237105001046e+18
2823710500101220013,인천 부평구 삼산동 122-13,37.51843553,126.74464151,영성중로 19,,20,제2종근린생활시설,4.0,0.0,철근콘크리트구조,철골철근콘크리트,484.1,127.7,59.1,224.1,3.0,216.0,216.0,제2종일반주거지역,,대지,중로각지,평지,사다리,False,,126.7446414,37.5183963,2.82371050010122e+18
2823710500104600004,인천 부평구 삼산동 460-4,37.50786637,126.73573936,충선로209번길 13,SM프라자,16,제2종근린생활시설,8.0,2.0,철근콘크리트구조,철골철근콘크리트,9313.7,940.5,69.7,543.4,49.0,674.4,1348.8,일반상업지역,제1종지구단위계획구역,대지,중로한면,평지,가장형,False,,126.7357392,37.5078668,2.8237105001046e+18
2823710500104600001,인천 부평구 삼산동 460-1,37.5078989,126.73477646,길주로647번길 20,삼성프라자,14,제1종근린생활시설,8.0,2.0,철근콘크리트구조,철골철근콘크리트,4691.5,466.1,66.2,502.1,25.0,704.5,704.5,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,세장형,False,,126.7347808,37.5079135,2.8237105001046e+18
2823710500104640003,인천 부평구 삼산동 464-3,37.50726462,126.73354023,길주로 639,현대아이프라자,17,제1종근린생활시설,11.0,3.0,철근콘크리트구조,철골철근콘크리트,9470.3,667.0,69.9,760.5,49.0,951.4,951.4,일반상업지역,제1종지구단위계획구역|철도보호지구,대지,광대소각,평지,세장형,False,,126.733541,37.5072635,2.82371050010464e+18
2823710500104600008,인천 부평구 삼산동 460-8,37.50757485,126.73507953,충선로203번길 24,삼산프라자,17,제2종근린생활시설,8.0,3.0,철근콘크리트구조,철골철근콘크리트,11285.2,963.7,70.0,549.8,65.0,673.5,1377.4,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,가장형,False,,126.7350793,37.5075752,2.8237105001046e+18
2823710500103740024,인천 부평구 삼산동 374-24,37.52248884,126.73560288,부평북로 380,,27,제2종근린생활시설,1.0,0.0,시멘트벽돌,벽돌,190.0,194.0,59.9,58.6,0.0,324.0,324.0,제2종일반주거지역,지구단위계획구역,대지,중로각지,평지,가장형,False,,126.735599,37.5224814,2.82371050010374e+18
2823710500104640004,인천 부평구 삼산동 464-4,37.50723432,126.73386352,길주로 641,근영프라자,17,제1종근린생활시설,14.0,3.0,철근콘크리트구조,철골철근콘크리트,10561.5,698.6,69.0,796.1,57.0,1010.5,1010.5,일반상업지역,제1종지구단위계획구역|철도보호지구,대지,광대소각,평지,세장형,False,,126.7338619,37.5072379,2.82371050010464e+18
2823710500104620001,인천 부평구 삼산동 462-1,37.50839077,126.73296298,체육관로 14,삼산지구 복합시설,17,교육연구시설,11.0,3.0,철근콘크리트구조,철골철근콘크리트,16892.2,1243.8,69.8,711.6,88.0,909.1,1775.8,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,가장형,False,,126.7329696,37.5083941,2.82371050010462e+18
2823710500104640002,인천 부평구 삼산동 464-2,37.50728138,126.73321586,길주로 635,엘림타워,14,제1종근린생활시설,11.0,3.0,철근콘크리트구조,철골철근콘크리트,8802.4,644.2,70.0,762.8,49.0,919.6,919.6,일반상업지역,제1종지구단위계획구역|철도보호지구,대지,광대소각,평지,정방형,False,,126.7332139,37.5072852,2.82371050010464e+18
2823710500104260010,인천 부평구 삼산동 426-10,37.5171748,126.73471507,평천로 400,삼산웰빙프라자,17,제2종근린생활시설,6.0,1.0,일반철골구조외1,철골,2227.8,309.0,59.3,347.2,12.0,521.1,521.1,준주거지역,제1종지구단위계획구역,대지,광대소각,평지,세장형,False,,126.7347149,37.517175,2.82371050010426e+18
2823710500100600030,인천 부평구 삼산동 60-30,37.52067194,126.73787688,후정동로 35,,29,제2종근린생활시설,4.0,1.0,철근콘크리트조,철골철근콘크리트,2666.4,551.9,40.0,153.3,18.0,1378.0,1378.0,제2종일반주거지역,,대지,중로한면,평지,사다리,False,,126.7377544,37.5207905,2.8237105001006e+18
2823710500104610001,인천 부평구 삼산동 461-1,37.5072124,126.73473007,길주로647번길 4,프리엘림,17,제1종근린생활시설,12.0,3.0,철근콘크리트구조,철골철근콘크리트,10284.3,688.5,69.7,795.0,55.0,986.6,986.6,일반상업지역,제1종지구단위계획구역|철도보호지구,대지,광대소각,평지,정방형,False,,126.7347338,37.5072045,2.82371050010461e+18
2823710500104600009,인천 부평구 삼산동 460-9,37.50761692,126.73475391,충선로203번길 24,삼산프라자,17,제2종근린생활시설,8.0,3.0,철근콘크리트구조,철골철근콘크리트,11285.2,963.7,69.9,549.6,65.0,703.9,1377.4,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,가장형,False,,126.7347552,37.5075938,2.8237105001046e+18
2823710500104600002,인천 부평구 삼산동 460-2,37.50789864,126.73510552,충선로209번길 21,대상프라자,17,제1종근린생활시설,8.0,2.0,철근콘크리트구조,철골철근콘크리트,4825.5,468.8,69.5,549.8,26.0,674.0,674.0,일반상업지역,제1종지구단위계획구역,대지,중로한면,평지,정방형,False,,126.7351053,37.507899,2.8237105001046e+18
2823710500104590005,인천 부평구 삼산동 459-5,37.50822376,126.73613886,체육관로 40,신영프라자,18,제1종근린생활시설,12.0,3.0,철근콘크리트구조,철골철근콘크리트,10606.8,698.8,69.5,796.0,57.0,1002.1,1002.1,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,정방형,False,,126.7361334,37.508239,2.82371050010459e+18
2823710500103720004,인천 부평구 삼산동 372-4,37.52321616,126.7339794,부평북로 363,A동|B동|C동,31,공장,2.0,1.0,철근콘크리트 블럭조 철골조,철골철근콘크리트,5203.1,4296.9,58.5,64.8,0.0,7344.0,7344.0,준공업지역,,공장,중로한면,평지,세장형,False,,126.7339606,37.5232191,2.82371050010372e+18
2823710500104600006,인천 부평구 삼산동 460-6,37.50754268,126.7357132,충선로203번길 12,뉴존프라자,17,제2종근린생활시설,8.0,3.0,철근콘크리트구조,철골철근콘크리트,4679.4,451.8,67.0,512.3,24.0,673.4,673.4,일반상업지역,제1종지구단위계획구역,대지,중로한면,평지,정방형,False,,126.735713,37.5075431,2.8237105001046e+18
2823710500104260008,인천 부평구 삼산동 426-8,37.51720315,126.73426404,평천로 396,,17,제2종근린생활시설,6.0,1.0,철근콘크리트구조,철골철근콘크리트,2197.1,307.8,59.9,348.2,13.0,517.6,517.6,준주거지역,제1종지구단위계획구역,대지,광대소각,평지,세장형,False,,126.7342639,37.5172033,2.82371050010426e+18
2823710500104610004,인천 부평구 삼산동 461-4,37.50715183,126.73571854,길주로 659,미라쥬타워,17,제2종근린생활시설,10.0,3.0,철근콘크리트구조,철골철근콘크리트,17714.2,1343.4,68.9,678.1,105.0,964.6,1951.5,일반상업지역,제1종지구단위계획구역|철도보호지구,대지,광대소각,평지,가장형,False,,126.7357184,37.5071521,2.82371050010461e+18
2823710500100530004,인천 부평구 삼산동 53-4,37.52231332,126.73932143,부평북로 412,,22,제2종근린생활시설,6.0,1.0,철근콘크리트조,철골철근콘크리트,1280.4,198.5,52.7,286.4,9.0,337.0,337.0,제2종일반주거지역,,대지,중로한면,평지,사다리,False,,126.7393068,37.5223149,2.82371050010053e+18
2823710500104590003,인천 부평구 삼산동 459-3,37.50827302,126.7354787,체육관로 34,삼산동 이리옴프라자Ⅱ,17,교육연구시설,11.0,2.0,철근콘크리트구조,철골철근콘크리트,8700.2,657.0,69.2,752.4,47.0,946.3,946.3,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,세장형,False,,126.7354785,37.5082736,2.82371050010459e+18
2823710500104640005,인천 부평구 삼산동 464-5,37.50720698,126.7342027,길주로 643,큐브타워 주건축물제1동,8,제2종근린생활시설,15.0,4.0,철골철근콘크리트구조,철골철근콘크리트,12451.4,753.2,69.9,797.1,114.0,1077.9,1077.9,일반상업지역,제1종지구단위계획구역|철도보호지구,대지,광대소각,평지,세장형,False,,126.7341976,37.50722,2.82371050010464e+18
2823710500104620003,인천 부평구 삼산동 462-3,37.5083538,126.73362709,체육관로 18,대경프라자,17,제2종근린생활시설,11.0,2.0,철근콘크리트구조,철골철근콘크리트,8115.9,605.9,69.7,754.3,45.0,866.5,866.5,일반상업지역,제1종지구단위계획구역,대지,중로각지,평지,세장형,False,,126.7336271,37.5083585,2.82371050010462e+18
2823710500103910003,인천 부평구 삼산동 391-3,37.52077414,126.74552818,영성중로 50,미래타워,18,제1종근린생활시설,7.0,2.0,철근콘크리트구조,철골철근콘크리트,8861.7,1022.5,58.9,349.8,49.0,1736.4,1736.4,준주거지역,제1종지구단위계획구역,대지,중로한면,평지,사다리,False,,126.7455057,37.5207088,2.82371050010391e+18
2823710500104270005,인천 부평구 삼산동 427-5,37.51618112,126.73256777,장제로340번길 5,덕성빌딩,13,제2종근린생활시설,5.0,1.0,철근콘크리트구조,철골철근콘크리트,2922.8,478.2,59.8,282.7,16.0,800.3,800.3,준주거지역,제1종지구단위계획구역,대지,광대소각,평지,가장형,False,,126.7325678,37.5161577,2.82371050010427e+18
2823710500104260006,인천 부평구 삼산동 426-6,37.51723672,126.73372838,평천로 392,선우프라자,16,제2종근린생활시설,6.0,1.0,철골철근콘크리트구조,철골철근콘크리트,2208.5,318.8,59.1,347.8,13.0,539.3,539.3,준주거지역,제1종지구단위계획구역,대지,광대소각,평지,세장형,False,,126.7337282,37.5172369,2.82371050010426e+18
2823710500104630007,인천 부평구 삼산동 463-7,37.50765291,126.73354287,충선로203번길 50,,16,제1종근린생활시설,8.0,2.0,철근콘크리트구조,철골철근콘크리트,5147.8,509.5,70.0,540.2,27.0,729.6,729.6,일반상업지역,제1종지구단위계획구역,대지,중로한면,평지,세장형,False,,126.7335421,37.5076544,2.82371050010463e+18
