,지역코드,시군구,법정동,유형,용도지역,건물주용도,건축년도,대지면적,건물면적,년,월,일,거래금액,거래유형,중개사소재지,해제사유발생일,해제여부
749,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,6,"1,900",,,,
750,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,9,6,"1,800",,,,
751,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,6,"4,400",,,,
752,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,7,"2,500",,,,
753,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,9,7,"2,963",,,,
754,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,7,"2,500",,,,
755,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,7,"3,274",,,,
756,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,7,"2,500",,,,
757,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,7,"2,963",,,,
758,28140,동구,송현동,집합,제2종일반주거,제2종근린생활,1984,,9,2007,9,10,"4,000",,,,
759,28140,동구,송현동,일반,준공업,기타,1997,413.2,249.54,2007,9,10,"43,000",,,,
760,28140,동구,송현동,집합,제2종일반주거,제2종근린생활,1984,,9,2007,9,10,"4,600",,,,
761,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,9,11,"2,400",,,,
762,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2007,9,11,"3,200",,,,
763,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,9,11,"2,400",,,,
764,28140,동구,송현동,집합,준공업,기타,1997,,26.06,2007,9,12,"2,500",,,,
765,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,12,"3,000",,,,
766,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,12,"2,600",,,,
767,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,14,"4,000",,,,
768,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,9,14,"2,000",,,,
769,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,14,"2,100",,,,
770,28140,동구,송현동,집합,제3종일반주거,제2종근린생활,2003,,28.08,2007,9,15,"13,500",,,,
771,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,17,"3,200",,,,
772,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,17,"2,500",,,,
773,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,17,"3,200",,,,
774,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,9,17,"2,000",,,,
775,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,9,17,"2,000",,,,
776,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,17,"2,500",,,,
777,28140,동구,송현동,집합,제3종일반주거,기타,2003,,28.08,2007,9,19,"7,800",,,,
778,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,9,20,"5,000",,,,
779,28140,동구,송현동,집합,준공업,판매,1997,,176.09,2007,9,20,"40,000",,,,
780,28140,동구,송현동,집합,제3종일반주거,제2종근린생활,2004,,33.12,2007,9,20,"21,500",,,,
781,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,9,20,"1,600",,,,
782,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,9,20,"1,600",,,,
783,28140,동구,송림동,집합,일반상업,제1종근린생활,1979,,31.78,2007,9,4,"4,750",,,,
784,28140,동구,송림동,집합,일반상업,제1종근린생활,1979,,31.78,2007,9,4,"4,750",,,,
785,28140,동구,송림동,일반,일반상업,기타,1971,32.1,39.66,2007,9,4,"7,200",,,,
786,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2007,9,10,"4,000",,,,
787,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2007,9,10,"1,620",,,,
788,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2007,9,11,"2,300",,,,
789,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2007,9,11,"6,500",,,,
790,28140,동구,송림동,집합,준공업,판매,1997,,85.95,2007,9,27,"11,000",,,,
791,28140,동구,화수동,집합,제3종일반주거,제1종근린생활,2001,,52.26,2007,10,3,"20,000",,,,
792,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,1,"2,500",,,,
793,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,1,"2,500",,,,
794,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,1,"2,100",,,,
795,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,1,"2,100",,,,
796,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,1,"4,000",,,,
797,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,1,"2,800",,,,
798,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,4,"2,000",,,,
799,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,4,"2,000",,,,
800,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,4,"5,500",,,,
801,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2007,10,5,"1,800",,,,
802,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2007,10,5,"4,200",,,,
803,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,10,5,"2,000",,,,
804,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,9,"3,100",,,,
805,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,9,"2,700",,,,
806,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,9,"2,700",,,,
807,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,11,"2,000",,,,
808,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,11,"2,000",,,,
809,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,11,"1,800",,,,
810,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,11,"2,000",,,,
811,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,11,"4,200",,,,
812,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,11,"2,000",,,,
813,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,11,"4,200",,,,
814,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,11,"4,400",,,,
815,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,11,"1,800",,,,
816,28140,동구,송현동,일반,제2종일반주거,기타,1984,57,88.68,2007,10,15,"17,980",,,,
817,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,16,"4,500",,,,
818,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,16,"2,000",,,,
819,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,16,"2,000",,,,
820,28140,동구,송현동,집합,제2종일반주거,제1종근린생활,1984,,14.4,2007,10,19,"4,000",,,,
821,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,19,"2,100",,,,
822,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,19,"2,200",,,,
823,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,19,"4,700",,,,
824,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,10,23,"2,250",,,,
825,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,10,23,"5,000",,,,
826,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,10,23,"2,250",,,,
827,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2007,10,24,"4,300",,,,
828,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,10,24,"2,000",,,,
829,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,10,24,"2,000",,,,
830,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2007,10,25,"5,000",,,,
831,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,10,25,"2,350",,,,
832,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2007,10,25,"2,350",,,,
833,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2007,10,27,"2,800",,,,
834,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2007,10,27,"3,200",,,,
835,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2007,10,27,"8,000",,,,
836,28140,동구,송현동,집합,준공업,판매,1997,,30.4,2007,10,30,"11,000",,,,
837,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,27.1,2007,10,30,"2,500",,,,
838,28140,동구,송현동,집합,준공업,판매,1997,,27.1,2007,10,30,"3,000",,,,
839,28140,동구,창영동,집합,제2종일반주거,제1종근린생활,2006,,7.82,2007,10,28,"3,000",,,,
840,28140,동구,송림동,집합,준공업,제2종근린생활,1994,,29.11,2007,10,1,"1,600",,,,
841,28140,동구,송림동,일반,일반상업,기타,1971,31.7,39.66,2007,10,3,"8,500",,,,
842,28140,동구,송림동,집합,준주거,제2종근린생활,2007,,20.16,2007,10,8,"6,000",,,,
843,28140,동구,송림동,집합,준주거,제2종근린생활,2007,,20.16,2007,10,8,"6,000",,,,
844,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2007,10,26,"5,000",,,,
845,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2007,10,26,"1,200",,,,
846,28140,동구,송림동,집합,일반상업,제1종근린생활,2004,,109.6,2007,10,29,"17,000",,,,
847,28140,동구,만석동,일반,제3종일반주거,기타,1955,159.5,84.2,2007,11,1,"30,000",,,,
848,28140,동구,만석동,집합,제3종일반주거,제2종근린생활,2002,,35.66,2007,11,15,"10,000",,,,
849,28140,동구,송현동,집합,준공업,교육연구,1997,,73.5,2007,11,2,"8,000",,,,
850,28140,동구,송현동,집합,준공업,교육연구,1997,,73.5,2007,11,2,"8,000",,,,
851,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,11,8,"7,400",,,,
852,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,11,8,"5,000",,,,
853,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,11,8,"5,000",,,,
854,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,11,13,"2,300",,,,
855,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,11,13,"4,300",,,,
856,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,11,13,"2,000",,,,
857,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,11,20,"3,300",,,,
858,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,11,20,"2,700",,,,
859,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,11,20,"2,700",,,,
860,28140,동구,송현동,집합,제2종일반주거,제1종근린생활,1984,,18,2007,11,21,"6,500",,,,
861,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,11,23,"4,500",,,,
862,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,11,23,"1,750",,,,
863,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,11,23,"2,100",,,,
864,28140,동구,송현동,집합,제2종일반주거,제1종근린생활,1984,,12,2007,11,27,"2,500",,,,
865,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2007,11,28,"2,120",,,,
866,28140,동구,송현동,집합,준공업,판매,1997,,30.68,2007,11,28,"4,300",,,,
867,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2007,11,28,"2,000",,,,
868,28140,동구,금곡동,일반,제2종일반주거,기타,2000,61.9,72.59,2007,11,15,"13,300",,,,
869,28140,동구,송림동,집합,준주거,제1종근린생활,1994,,41.08,2007,11,9,"14,000",,,,
870,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2007,11,12,"6,000",,,,
871,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2007,11,12,"2,500",,,,
872,28140,동구,화수동,일반,제2종일반주거,제2종근린생활,1994,175,277.22,2007,12,24,"26,000",,,,
873,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,12,3,"2,000",,,,
874,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,12,3,"2,200",,,,
875,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,12,3,"4,200",,,,
876,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,12,5,"2,790",,,,
877,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,12,5,"3,720",,,,
878,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,12,5,"2,790",,,,
879,28140,동구,송현동,집합,준공업,판매,1997,,73.5,2007,12,7,"7,400",,,,
880,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,12,10,"2,300",,,,
881,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,12,10,"2,700",,,,
882,28140,동구,송현동,집합,일반상업,제1종근린생활,2007,,235.07,2007,12,10,"36,000",,,,
883,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2007,12,10,"5,000",,,,
884,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,12,22,"2,300",,,,
885,28140,동구,송현동,집합,준공업,판매,1997,,34.68,2007,12,22,"3,800",,,,
886,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,12,22,"2,700",,,,
887,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,12,31,"2,300",,,,
888,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,12,31,"3,000",,,,
889,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2007,12,31,"3,000",,,,
890,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,12,31,"4,000",,,,
891,28140,동구,송현동,집합,준공업,판매,1997,,30,2007,12,31,"4,000",,,,
892,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2007,12,31,"2,400",,,,
893,28140,동구,송림동,일반,준주거,기타,1981,67.8,96.36,2007,12,6,"12,000",,,,
894,28140,동구,송림동,일반,일반공업,제1종근린생활,1985,63,42.76,2007,12,15,"19,000",,,,
895,28140,동구,송림동,집합,일반상업,제2종근린생활,1979,,31.8,2007,12,17,"4,900",,,,
896,28140,동구,화수동,일반,제2종일반주거,기타,1983,214,451.49,2008,1,17,"31,000",,,,
897,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2008,1,10,"2,200",,,,
898,28140,동구,송현동,집합,준공업,판매,1997,,30.8,2008,1,10,"3,800",,,,
899,28140,동구,송현동,집합,준공업,판매,1997,,26.76,2008,1,10,"2,600",,,,
900,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,11,"2,200",,,,
901,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,1,11,"2,100",,,,
902,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,1,11,"5,200",,,,
903,28140,동구,송현동,집합,제3종일반주거,제1종근린생활,2003,,28.08,2008,1,14,"15,300",,,,
904,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,1,15,"8,000",,,,
905,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,15,"6,000",,,,
906,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,15,"6,000",,,,
907,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,1,20,"2,580",,,,
908,28140,동구,송현동,집합,준공업,기타,1997,,30,2008,1,20,"3,440",,,,
909,28140,동구,송현동,집합,준공업,기타,1997,,26.06,2008,1,20,"2,580",,,,
910,28140,동구,송현동,집합,준공업,기타,1997,,26.76,2008,1,24,"2,610",,,,
911,28140,동구,송현동,집합,준공업,기타,1997,,30.68,2008,1,24,"3,480",,,,
912,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.76,2008,1,24,"2,610",,,,
913,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,1,30,"1,300",,,,
914,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,1,30,"3,600",,,,
915,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,30,"2,000",,,,
916,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,1,30,"2,000",,,,
917,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,30,"2,000",,,,
918,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,30,"1,600",,,,
919,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,1,30,"2,700",,,,
920,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,30,"2,700",,,,
921,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,1,31,"2,700",,,,
922,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,1,31,"5,300",,,,
923,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,1,31,"2,400",,,,
924,28140,동구,송림동,집합,준공업,업무,1997,,26.06,2008,1,3,"2,000",,,,
925,28140,동구,송림동,집합,준공업,판매,1997,,26.06,2008,1,3,"2,000",,,,
926,28140,동구,송림동,집합,준공업,판매,1997,,34.68,2008,1,3,"4,400",,,,
927,28140,동구,송림동,집합,제2종일반주거,제1종근린생활,2007,,12.14,2008,1,5,"4,800",,,,
928,28140,동구,송림동,집합,제2종일반주거,제1종근린생활,2007,,14,2008,1,5,"5,830",,,,
929,28140,동구,송림동,집합,준공업,판매,1994,,33.21,2008,1,5,"6,000",,,,
930,28140,동구,송림동,집합,준공업,판매,1994,,32.4,2008,1,5,"6,000",,,,
931,28140,동구,송림동,집합,준공업,판매,1994,,29.11,2008,1,5,"2,000",,,,
932,28140,동구,송림동,집합,준공업,판매,1994,,28.4,2008,1,5,"2,000",,,,
933,28140,동구,송림동,집합,준공업,판매,1994,,27.06,2008,1,9,"2,500",,,,
934,28140,동구,송림동,집합,준공업,판매,1994,,31.16,2008,1,9,"6,000",,,,
935,28140,동구,만석동,일반,제3종일반주거,기타,1985,72.9,119.8,2008,2,16,"19,700",,,,
936,28140,동구,송현동,집합,준공업,판매,1997,,73.5,2008,2,5,"6,500",,,,
937,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,2,15,"2,100",,,,
938,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,2,15,"4,600",,,,
939,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,2,15,"2,200",,,,
940,28140,동구,송현동,집합,준공업,기타,1997,,30,2008,2,18,"4,000",,,,
941,28140,동구,송현동,집합,준공업,기타,1997,,26.06,2008,2,18,"3,000",,,,
942,28140,동구,송현동,집합,준공업,기타,1997,,26.06,2008,2,18,"2,700",,,,
943,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,2,23,"2,500",,,,
944,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,2,23,"6,700",,,,
945,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,2,23,"2,300",,,,
946,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,2,23,"2,300",,,,
947,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,2,23,"2,500",,,,
948,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,2,23,"6,700",,,,
949,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,2,28,"4,400",,,,
950,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,2,28,"2,200",,,,
951,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,2,28,"2,200",,,,
952,28140,동구,송현동,집합,준공업,판매,1997,,30,2008,2,29,"6,000",,,,
953,28140,동구,송현동,집합,준공업,판매,1997,,26.06,2008,2,29,"2,600",,,,
954,28140,동구,송현동,집합,준공업,제2종근린생활,1997,,26.06,2008,2,29,"2,400",,,,
955,28140,동구,송림동,일반,일반상업,기타,1983,740.5,1356.71,2008,2,4,"179,500",,,,
956,28140,동구,송림동,집합,일반상업,기타,1971,,55.08,2008,2,21,"6,000",,,,
957,28140,동구,송림동,집합,일반상업,기타,1971,,33.06,2008,2,29,"5,500",,,,
